8.000000000000000444e-01,7.803921568627451011e-01,7.882352941176470340e-01,8.196078431372548767e-01,7.686274509803922017e-01
8.941176470588235725e-01,2.745098039215686514e-01,6.901960784313725394e-01,9.215686274509803377e-01,4.549019607843137192e-01
8.588235294117646523e-01,2.352941176470588203e-01,4.980392156862745168e-01,2.117647058823529382e-01,6.627450980392156632e-01
8.784313725490195957e-01,1.098039215686274495e-01,0.000000000000000000e+00,4.235294117647058765e-01,5.960784313725490113e-01
8.784313725490195957e-01,8.627450980392156743e-02,4.352941176470588314e-01,7.254901960784313486e-01,9.411764705882352811e-02
